FriendlyId,district2020,district2022,party,votes,state
48419000005,1,1,Dem,118,TEXAS
4841900009N,1,1,Dem,150,TEXAS
4803300002B,19,19,Dem,1,TEXAS
48363000030,11,25,Dem,130,TEXAS
48237000006,13,25,Dem,85,TEXAS
48191000302,13,13,Dem,38,TEXAS
48221000004,11,25,Dem,347,TEXAS
48501000404,19,19,Dem,50,TEXAS
48501000303,19,19,Dem,51,TEXAS
48375000424,13,13,Dem,432,TEXAS
48375000126,13,13,Dem,513,TEXAS
48419000004,1,1,Dem,101,TEXAS
48453000312,25,10,Dem,901,TEXAS
48453000251,25,37,Dem,2126,TEXAS
48453000359,25,10,Dem,2557,TEXAS
48453000238,25,37,Dem,1934,TEXAS
48355000121,27,27,Dem,508,TEXAS
48355000098,27,27,Dem,640,TEXAS
48355000056,27,27,Dem,282,TEXAS
48453000423,35,35,Dem,2486,TEXAS
48453000101,35,35,Dem,4510,TEXAS
48453000320,25,10,Dem,816,TEXAS
48453000458,21,37,Dem,2495,TEXAS
4821300001T,5,5,Dem,234,TEXAS
4821300003M,5,5,Dem,160,TEXAS
482130001TC,5,5,Dem,360,TEXAS
4821300003C,5,5,Dem,536,TEXAS
48257000013,5,5,Dem,1236,TEXAS
48257000021,5,5,Dem,292,TEXAS
48371000004,23,23,Dem,57,TEXAS
48257000029,5,5,Dem,1837,TEXAS
48041000005,17,10,Dem,250,TEXAS
48201000019,18,18,Dem,964,TEXAS
48201000618,10,8,Dem,1722,TEXAS
48201000876,2,38,Dem,1640,TEXAS
48201000662,36,36,Dem,792,TEXAS
48201000804,7,8,Dem,2613,TEXAS
48201000955,8,2,Dem,2549,TEXAS
48201000453,9,9,Dem,970,TEXAS
48029003091,21,21,Dem,227,TEXAS
48029003154,21,21,Dem,599,TEXAS
48029001067,23,23,Dem,878,TEXAS
48029001008,35,35,Dem,1079,TEXAS
48029001107,23,28,Dem,943,TEXAS
48029002016,20,20,Dem,461,TEXAS
48029001105,23,23,Dem,261,TEXAS
48029004020,35,28,Dem,496,TEXAS
48351000008,36,36,Dem,70,TEXAS
48351000002,36,36,Dem,45,TEXAS
