FriendlyId,district2020,district2022,party,votes,state
53033002505,7.0,7.0,Dem,271,WASHINGTON
53033003010,9.0,9.0,Dem,183,WASHINGTON
53033003332,9.0,9.0,Dem,240,WASHINGTON
53033002283,7.0,7.0,Dem,324,WASHINGTON
53033003503,8.0,8.0,Dem,360,WASHINGTON
53011000190,3.0,3.0,Dem,430,WASHINGTON
53011000543,3.0,3.0,Dem,435,WASHINGTON
53011000702,3.0,3.0,Dem,226,WASHINGTON
53011000470,3.0,3.0,Dem,789,WASHINGTON
53049000030,3.0,3.0,Dem,1,WASHINGTON
53005006115,4.0,4.0,Dem,231,WASHINGTON
53011000553,3.0,3.0,Dem,501,WASHINGTON
53011000650,3.0,3.0,Dem,628,WASHINGTON
53011000530,3.0,3.0,Dem,171,WASHINGTON
53011000225,3.0,3.0,Dem,766,WASHINGTON
53049000020,3.0,3.0,Dem,531,WASHINGTON
53033001697,7.0,7.0,Dem,270,WASHINGTON
53033003008,9.0,9.0,Dem,247,WASHINGTON
53033000028,9.0,9.0,Dem,317,WASHINGTON
53033001523,7.0,7.0,Dem,249,WASHINGTON
53033000510,7.0,7.0,Dem,460,WASHINGTON
53033002949,9.0,9.0,Dem,392,WASHINGTON
53033000759,9.0,9.0,Dem,261,WASHINGTON
53033001122,1.0,8.0,Dem,275,WASHINGTON
53049000101,3.0,3.0,Dem,356,WASHINGTON
53017000211,4.0,4.0,Dem,39,WASHINGTON
53017000204,4.0,4.0,Dem,265,WASHINGTON
53017000202,4.0,4.0,Dem,109,WASHINGTON
53005001667,4.0,4.0,Dem,160,WASHINGTON
53005006130,4.0,4.0,Dem,211,WASHINGTON
53005006215,4.0,4.0,Dem,167,WASHINGTON
53005003551,4.0,4.0,Dem,222,WASHINGTON
53005002585,4.0,4.0,Dem,124,WASHINGTON
53005006280,4.0,4.0,Dem,249,WASHINGTON
53017000212,4.0,4.0,Dem,132,WASHINGTON
53017000107,8.0,,Dem,160,WASHINGTON
53011000400,3.0,3.0,Dem,426,WASHINGTON
53055000015,2.0,2.0,Dem,439,WASHINGTON
53055000032,2.0,2.0,Dem,717,WASHINGTON
53055000016,2.0,2.0,Dem,486,WASHINGTON
53017000301,4.0,4.0,Dem,286,WASHINGTON
53035000455,6.0,6.0,Dem,488,WASHINGTON
