state,district2010,district2020,precinct,party,candidate,votes
WASHINGTON,3,3,503,DEMOCRAT,CAROLYN LONG,529
WASHINGTON,3,3,503,REPUBLICAN,JAIME HERRERA BEUTLER,628
WASHINGTON,3,3,504,DEMOCRAT,CAROLYN LONG,236
WASHINGTON,3,3,504,REPUBLICAN,JAIME HERRERA BEUTLER,385
WASHINGTON,3,3,505,DEMOCRAT,CAROLYN LONG,461
WASHINGTON,3,3,505,REPUBLICAN,JAIME HERRERA BEUTLER,861
WASHINGTON,3,3,506,DEMOCRAT,CAROLYN LONG,341
WASHINGTON,3,3,506,REPUBLICAN,JAIME HERRERA BEUTLER,414
WASHINGTON,3,3,510,DEMOCRAT,CAROLYN LONG,254
WASHINGTON,3,3,510,REPUBLICAN,JAIME HERRERA BEUTLER,674
WASHINGTON,3,3,511,DEMOCRAT,CAROLYN LONG,18
WASHINGTON,3,3,511,REPUBLICAN,JAIME HERRERA BEUTLER,47
WASHINGTON,3,3,514,DEMOCRAT,CAROLYN LONG,32
WASHINGTON,3,3,514,REPUBLICAN,JAIME HERRERA BEUTLER,48
WASHINGTON,3,3,515,DEMOCRAT,CAROLYN LONG,463
WASHINGTON,3,3,515,REPUBLICAN,JAIME HERRERA BEUTLER,722
WASHINGTON,3,3,516,DEMOCRAT,CAROLYN LONG,169
WASHINGTON,3,3,516,REPUBLICAN,JAIME HERRERA BEUTLER,310
WASHINGTON,3,3,520,DEMOCRAT,CAROLYN LONG,219
WASHINGTON,3,3,520,REPUBLICAN,JAIME HERRERA BEUTLER,473
WASHINGTON,3,3,521,DEMOCRAT,CAROLYN LONG,16
WASHINGTON,3,3,521,REPUBLICAN,JAIME HERRERA BEUTLER,20
WASHINGTON,3,3,522,DEMOCRAT,CAROLYN LONG,174
WASHINGTON,3,3,522,REPUBLICAN,JAIME HERRERA BEUTLER,297
WASHINGTON,3,3,523,DEMOCRAT,CAROLYN LONG,12
WASHINGTON,3,3,523,REPUBLICAN,JAIME HERRERA BEUTLER,23
WASHINGTON,3,3,524,DEMOCRAT,CAROLYN LONG,26
WASHINGTON,3,3,524,REPUBLICAN,JAIME HERRERA BEUTLER,41
WASHINGTON,3,3,525,DEMOCRAT,CAROLYN LONG,234
WASHINGTON,3,3,525,REPUBLICAN,JAIME HERRERA BEUTLER,561
WASHINGTON,3,3,527,DEMOCRAT,CAROLYN LONG,324
WASHINGTON,3,3,527,REPUBLICAN,JAIME HERRERA BEUTLER,691
WASHINGTON,3,3,528,DEMOCRAT,CAROLYN LONG,315
WASHINGTON,3,3,528,REPUBLICAN,JAIME HERRERA BEUTLER,916
WASHINGTON,3,3,530,DEMOCRAT,CAROLYN LONG,147
WASHINGTON,3,3,530,REPUBLICAN,JAIME HERRERA BEUTLER,409
WASHINGTON,3,3,534,DEMOCRAT,CAROLYN LONG,115
WASHINGTON,3,3,534,REPUBLICAN,JAIME HERRERA BEUTLER,378
WASHINGTON,3,3,535,DEMOCRAT,CAROLYN LONG,290
WASHINGTON,3,3,535,REPUBLICAN,JAIME HERRERA BEUTLER,756
WASHINGTON,3,3,536,DEMOCRAT,CAROLYN LONG,205
WASHINGTON,3,3,536,REPUBLICAN,JAIME HERRERA BEUTLER,581
WASHINGTON,3,3,537,DEMOCRAT,CAROLYN LONG,105
WASHINGTON,3,3,537,REPUBLICAN,JAIME HERRERA BEUTLER,401
WASHINGTON,3,3,538,DEMOCRAT,CAROLYN LONG,117
WASHINGTON,3,3,538,REPUBLICAN,JAIME HERRERA BEUTLER,469
WASHINGTON,3,3,540,DEMOCRAT,CAROLYN LONG,378
WASHINGTON,3,3,540,REPUBLICAN,JAIME HERRERA BEUTLER,908
WASHINGTON,3,3,541,DEMOCRAT,CAROLYN LONG,144
WASHINGTON,3,3,541,REPUBLICAN,JAIME HERRERA BEUTLER,324
WASHINGTON,3,3,543,DEMOCRAT,CAROLYN LONG,391
WASHINGTON,3,3,543,REPUBLICAN,JAIME HERRERA BEUTLER,781
WASHINGTON,3,3,544,DEMOCRAT,CAROLYN LONG,149
WASHINGTON,3,3,544,REPUBLICAN,JAIME HERRERA BEUTLER,353
WASHINGTON,3,3,545,DEMOCRAT,CAROLYN LONG,255
WASHINGTON,3,3,545,REPUBLICAN,JAIME HERRERA BEUTLER,610
WASHINGTON,3,3,550,DEMOCRAT,CAROLYN LONG,271
WASHINGTON,3,3,550,REPUBLICAN,JAIME HERRERA BEUTLER,555
WASHINGTON,3,3,553,DEMOCRAT,CAROLYN LONG,466
WASHINGTON,3,3,553,REPUBLICAN,JAIME HERRERA BEUTLER,439
WASHINGTON,3,3,554,DEMOCRAT,CAROLYN LONG,366
WASHINGTON,3,3,554,REPUBLICAN,JAIME HERRERA BEUTLER,814
WASHINGTON,3,3,555,DEMOCRAT,CAROLYN LONG,473
WASHINGTON,3,3,555,REPUBLICAN,JAIME HERRERA BEUTLER,669
WASHINGTON,3,3,556,DEMOCRAT,CAROLYN LONG,275
WASHINGTON,3,3,556,REPUBLICAN,JAIME HERRERA BEUTLER,383
WASHINGTON,3,3,557,DEMOCRAT,CAROLYN LONG,295
WASHINGTON,3,3,557,REPUBLICAN,JAIME HERRERA BEUTLER,365
WASHINGTON,3,3,558,DEMOCRAT,CAROLYN LONG,177
WASHINGTON,3,3,558,REPUBLICAN,JAIME HERRERA BEUTLER,283
WASHINGTON,3,3,559,DEMOCRAT,CAROLYN LONG,3
WASHINGTON,3,3,559,REPUBLICAN,JAIME HERRERA BEUTLER,1
WASHINGTON,3,3,560,DEMOCRAT,CAROLYN LONG,550
WASHINGTON,3,3,560,REPUBLICAN,JAIME HERRERA BEUTLER,646
WASHINGTON,3,3,561,DEMOCRAT,CAROLYN LONG,203
WASHINGTON,3,3,561,REPUBLICAN,JAIME HERRERA BEUTLER,306
WASHINGTON,3,3,562,DEMOCRAT,CAROLYN LONG,530
WASHINGTON,3,3,562,REPUBLICAN,JAIME HERRERA BEUTLER,549
WASHINGTON,3,3,563,DEMOCRAT,CAROLYN LONG,411
WASHINGTON,3,3,563,REPUBLICAN,JAIME HERRERA BEUTLER,465
WASHINGTON,3,3,564,DEMOCRAT,CAROLYN LONG,234
WASHINGTON,3,3,564,REPUBLICAN,JAIME HERRERA BEUTLER,349
WASHINGTON,3,3,565,DEMOCRAT,CAROLYN LONG,495
WASHINGTON,3,3,565,REPUBLICAN,JAIME HERRERA BEUTLER,529
WASHINGTON,3,3,566,DEMOCRAT,CAROLYN LONG,380
WASHINGTON,3,3,566,REPUBLICAN,JAIME HERRERA BEUTLER,481
WASHINGTON,3,3,567,DEMOCRAT,CAROLYN LONG,4
WASHINGTON,3,3,567,REPUBLICAN,JAIME HERRERA BEUTLER,9
WASHINGTON,3,3,568,DEMOCRAT,CAROLYN LONG,321
WASHINGTON,3,3,568,REPUBLICAN,JAIME HERRERA BEUTLER,418
WASHINGTON,3,3,569,DEMOCRAT,CAROLYN LONG,440
WASHINGTON,3,3,569,REPUBLICAN,JAIME HERRERA BEUTLER,525
WASHINGTON,3,3,570,DEMOCRAT,CAROLYN LONG,376
WASHINGTON,3,3,570,REPUBLICAN,JAIME HERRERA BEUTLER,689
WASHINGTON,3,3,571,DEMOCRAT,CAROLYN LONG,474
WASHINGTON,3,3,571,REPUBLICAN,JAIME HERRERA BEUTLER,808
WASHINGTON,3,3,572,DEMOCRAT,CAROLYN LONG,336
WASHINGTON,3,3,572,REPUBLICAN,JAIME HERRERA BEUTLER,618
WASHINGTON,3,3,573,DEMOCRAT,CAROLYN LONG,660
WASHINGTON,3,3,573,REPUBLICAN,JAIME HERRERA BEUTLER,726
WASHINGTON,3,3,574,DEMOCRAT,CAROLYN LONG,19
WASHINGTON,3,3,574,REPUBLICAN,JAIME HERRERA BEUTLER,23
WASHINGTON,3,3,575,DEMOCRAT,CAROLYN LONG,141
WASHINGTON,3,3,575,REPUBLICAN,JAIME HERRERA BEUTLER,330
WASHINGTON,3,3,576,DEMOCRAT,CAROLYN LONG,2
WASHINGTON,3,3,576,REPUBLICAN,JAIME HERRERA BEUTLER,4
WASHINGTON,3,3,577,DEMOCRAT,CAROLYN LONG,304
WASHINGTON,3,3,577,REPUBLICAN,JAIME HERRERA BEUTLER,716
WASHINGTON,3,3,578,DEMOCRAT,CAROLYN LONG,40
WASHINGTON,3,3,578,REPUBLICAN,JAIME HERRERA BEUTLER,38
WASHINGTON,3,3,579,DEMOCRAT,CAROLYN LONG,16
WASHINGTON,3,3,579,REPUBLICAN,JAIME HERRERA BEUTLER,29
WASHINGTON,3,3,580,DEMOCRAT,CAROLYN LONG,243
WASHINGTON,3,3,580,REPUBLICAN,JAIME HERRERA BEUTLER,477
WASHINGTON,3,3,581,DEMOCRAT,CAROLYN LONG,252
WASHINGTON,3,3,581,REPUBLICAN,JAIME HERRERA BEUTLER,495
WASHINGTON,3,3,582,DEMOCRAT,CAROLYN LONG,85
WASHINGTON,3,3,582,REPUBLICAN,JAIME HERRERA BEUTLER,239
WASHINGTON,3,3,583,DEMOCRAT,CAROLYN LONG,314
WASHINGTON,3,3,583,REPUBLICAN,JAIME HERRERA BEUTLER,540
WASHINGTON,3,3,584,DEMOCRAT,CAROLYN LONG,383
WASHINGTON,3,3,584,REPUBLICAN,JAIME HERRERA BEUTLER,913
WASHINGTON,3,3,585,DEMOCRAT,CAROLYN LONG,492
WASHINGTON,3,3,585,REPUBLICAN,JAIME HERRERA BEUTLER,874
WASHINGTON,3,3,586,DEMOCRAT,CAROLYN LONG,371
WASHINGTON,3,3,586,REPUBLICAN,JAIME HERRERA BEUTLER,614
WASHINGTON,3,3,587,DEMOCRAT,CAROLYN LONG,387
WASHINGTON,3,3,587,REPUBLICAN,JAIME HERRERA BEUTLER,808
WASHINGTON,3,3,588,DEMOCRAT,CAROLYN LONG,278
WASHINGTON,3,3,588,REPUBLICAN,JAIME HERRERA BEUTLER,607
WASHINGTON,3,3,589,DEMOCRAT,CAROLYN LONG,230
WASHINGTON,3,3,589,REPUBLICAN,JAIME HERRERA BEUTLER,286
WASHINGTON,3,3,590,DEMOCRAT,CAROLYN LONG,375
WASHINGTON,3,3,590,REPUBLICAN,JAIME HERRERA BEUTLER,901
WASHINGTON,3,3,591,DEMOCRAT,CAROLYN LONG,336
WASHINGTON,3,3,591,REPUBLICAN,JAIME HERRERA BEUTLER,738
WASHINGTON,3,3,592,DEMOCRAT,CAROLYN LONG,327
WASHINGTON,3,3,592,REPUBLICAN,JAIME HERRERA BEUTLER,631
WASHINGTON,3,3,593,DEMOCRAT,CAROLYN LONG,347
WASHINGTON,3,3,593,REPUBLICAN,JAIME HERRERA BEUTLER,803
WASHINGTON,3,3,594,DEMOCRAT,CAROLYN LONG,21
WASHINGTON,3,3,594,REPUBLICAN,JAIME HERRERA BEUTLER,44
WASHINGTON,3,3,595,DEMOCRAT,CAROLYN LONG,149
WASHINGTON,3,3,595,REPUBLICAN,JAIME HERRERA BEUTLER,505
WASHINGTON,3,3,596,DEMOCRAT,CAROLYN LONG,2
WASHINGTON,3,3,596,REPUBLICAN,JAIME HERRERA BEUTLER,10
WASHINGTON,3,3,597,DEMOCRAT,CAROLYN LONG,28
WASHINGTON,3,3,597,REPUBLICAN,JAIME HERRERA BEUTLER,111
WASHINGTON,3,3,598,DEMOCRAT,CAROLYN LONG,9
WASHINGTON,3,3,598,REPUBLICAN,JAIME HERRERA BEUTLER,24
WASHINGTON,3,3,599,DEMOCRAT,CAROLYN LONG,187
WASHINGTON,3,3,599,REPUBLICAN,JAIME HERRERA BEUTLER,273
WASHINGTON,3,3,600,DEMOCRAT,CAROLYN LONG,147
WASHINGTON,3,3,600,REPUBLICAN,JAIME HERRERA BEUTLER,606
WASHINGTON,3,3,602,DEMOCRAT,CAROLYN LONG,198
WASHINGTON,3,3,602,REPUBLICAN,JAIME HERRERA BEUTLER,317
WASHINGTON,3,3,603,DEMOCRAT,CAROLYN LONG,137
WASHINGTON,3,3,603,REPUBLICAN,JAIME HERRERA BEUTLER,688
WASHINGTON,3,3,605,DEMOCRAT,CAROLYN LONG,246
WASHINGTON,3,3,605,REPUBLICAN,JAIME HERRERA BEUTLER,914
WASHINGTON,3,3,606,DEMOCRAT,CAROLYN LONG,40
WASHINGTON,3,3,606,REPUBLICAN,JAIME HERRERA BEUTLER,171
WASHINGTON,3,3,610,DEMOCRAT,CAROLYN LONG,351
WASHINGTON,3,3,610,REPUBLICAN,JAIME HERRERA BEUTLER,633
WASHINGTON,3,3,611,DEMOCRAT,CAROLYN LONG,262
WASHINGTON,3,3,611,REPUBLICAN,JAIME HERRERA BEUTLER,421
WASHINGTON,3,3,613,DEMOCRAT,CAROLYN LONG,196
WASHINGTON,3,3,613,REPUBLICAN,JAIME HERRERA BEUTLER,315
WASHINGTON,3,3,614,DEMOCRAT,CAROLYN LONG,307
WASHINGTON,3,3,614,REPUBLICAN,JAIME HERRERA BEUTLER,418
WASHINGTON,3,3,615,DEMOCRAT,CAROLYN LONG,191
WASHINGTON,3,3,615,REPUBLICAN,JAIME HERRERA BEUTLER,351
WASHINGTON,3,3,616,DEMOCRAT,CAROLYN LONG,442
WASHINGTON,3,3,616,REPUBLICAN,JAIME HERRERA BEUTLER,546
WASHINGTON,3,3,617,DEMOCRAT,CAROLYN LONG,107
WASHINGTON,3,3,617,REPUBLICAN,JAIME HERRERA BEUTLER,309
WASHINGTON,3,3,618,DEMOCRAT,CAROLYN LONG,404
WASHINGTON,3,3,618,REPUBLICAN,JAIME HERRERA BEUTLER,713
WASHINGTON,3,3,619,DEMOCRAT,CAROLYN LONG,154
WASHINGTON,3,3,619,REPUBLICAN,JAIME HERRERA BEUTLER,265
WASHINGTON,3,3,620,DEMOCRAT,CAROLYN LONG,435
WASHINGTON,3,3,620,REPUBLICAN,JAIME HERRERA BEUTLER,888
WASHINGTON,3,3,621,DEMOCRAT,CAROLYN LONG,182
WASHINGTON,3,3,621,REPUBLICAN,JAIME HERRERA BEUTLER,280
WASHINGTON,3,3,622,DEMOCRAT,CAROLYN LONG,314
WASHINGTON,3,3,622,REPUBLICAN,JAIME HERRERA BEUTLER,436
WASHINGTON,3,3,623,DEMOCRAT,CAROLYN LONG,169
WASHINGTON,3,3,623,REPUBLICAN,JAIME HERRERA BEUTLER,236
WASHINGTON,3,3,624,DEMOCRAT,CAROLYN LONG,172
WASHINGTON,3,3,624,REPUBLICAN,JAIME HERRERA BEUTLER,213
WASHINGTON,3,3,625,DEMOCRAT,CAROLYN LONG,519
WASHINGTON,3,3,625,REPUBLICAN,JAIME HERRERA BEUTLER,941
WASHINGTON,3,3,626,DEMOCRAT,CAROLYN LONG,591
WASHINGTON,3,3,626,REPUBLICAN,JAIME HERRERA BEUTLER,648
WASHINGTON,3,3,627,DEMOCRAT,CAROLYN LONG,543
WASHINGTON,3,3,627,REPUBLICAN,JAIME HERRERA BEUTLER,759
WASHINGTON,3,3,628,DEMOCRAT,CAROLYN LONG,472
WASHINGTON,3,3,628,REPUBLICAN,JAIME HERRERA BEUTLER,563
WASHINGTON,3,3,629,DEMOCRAT,CAROLYN LONG,499
WASHINGTON,3,3,629,REPUBLICAN,JAIME HERRERA BEUTLER,734
WASHINGTON,3,3,630,DEMOCRAT,CAROLYN LONG,451
WASHINGTON,3,3,630,REPUBLICAN,JAIME HERRERA BEUTLER,690
WASHINGTON,3,3,631,DEMOCRAT,CAROLYN LONG,708
WASHINGTON,3,3,631,REPUBLICAN,JAIME HERRERA BEUTLER,422
WASHINGTON,3,3,632,DEMOCRAT,CAROLYN LONG,361
WASHINGTON,3,3,632,REPUBLICAN,JAIME HERRERA BEUTLER,518
WASHINGTON,3,3,633,DEMOCRAT,CAROLYN LONG,384
WASHINGTON,3,3,633,REPUBLICAN,JAIME HERRERA BEUTLER,504
WASHINGTON,3,3,634,DEMOCRAT,CAROLYN LONG,415
WASHINGTON,3,3,634,REPUBLICAN,JAIME HERRERA BEUTLER,528
WASHINGTON,3,3,635,DEMOCRAT,CAROLYN LONG,381
WASHINGTON,3,3,635,REPUBLICAN,JAIME HERRERA BEUTLER,480
WASHINGTON,3,3,636,DEMOCRAT,CAROLYN LONG,472
WASHINGTON,3,3,636,REPUBLICAN,JAIME HERRERA BEUTLER,710
WASHINGTON,3,3,637,DEMOCRAT,CAROLYN LONG,390
WASHINGTON,3,3,637,REPUBLICAN,JAIME HERRERA BEUTLER,287
WASHINGTON,3,3,638,DEMOCRAT,CAROLYN LONG,447
WASHINGTON,3,3,638,REPUBLICAN,JAIME HERRERA BEUTLER,577
WASHINGTON,3,3,639,DEMOCRAT,CAROLYN LONG,577
WASHINGTON,3,3,639,REPUBLICAN,JAIME HERRERA BEUTLER,521
WASHINGTON,3,3,640,DEMOCRAT,CAROLYN LONG,415
WASHINGTON,3,3,640,REPUBLICAN,JAIME HERRERA BEUTLER,541
WASHINGTON,3,3,641,DEMOCRAT,CAROLYN LONG,456
WASHINGTON,3,3,641,REPUBLICAN,JAIME HERRERA BEUTLER,351
WASHINGTON,3,3,642,DEMOCRAT,CAROLYN LONG,168
WASHINGTON,3,3,642,REPUBLICAN,JAIME HERRERA BEUTLER,252
WASHINGTON,3,3,643,DEMOCRAT,CAROLYN LONG,386
WASHINGTON,3,3,643,REPUBLICAN,JAIME HERRERA BEUTLER,464
WASHINGTON,3,3,644,DEMOCRAT,CAROLYN LONG,577
WASHINGTON,3,3,644,REPUBLICAN,JAIME HERRERA BEUTLER,388
WASHINGTON,3,3,645,DEMOCRAT,CAROLYN LONG,723
WASHINGTON,3,3,645,REPUBLICAN,JAIME HERRERA BEUTLER,573
WASHINGTON,3,3,646,DEMOCRAT,CAROLYN LONG,289
WASHINGTON,3,3,646,REPUBLICAN,JAIME HERRERA BEUTLER,331
WASHINGTON,3,3,647,DEMOCRAT,CAROLYN LONG,502
WASHINGTON,3,3,647,REPUBLICAN,JAIME HERRERA BEUTLER,543
WASHINGTON,3,3,648,DEMOCRAT,CAROLYN LONG,383
WASHINGTON,3,3,648,REPUBLICAN,JAIME HERRERA BEUTLER,272
WASHINGTON,3,3,649,DEMOCRAT,CAROLYN LONG,572
WASHINGTON,3,3,649,REPUBLICAN,JAIME HERRERA BEUTLER,690
WASHINGTON,3,3,650,DEMOCRAT,CAROLYN LONG,569
WASHINGTON,3,3,650,REPUBLICAN,JAIME HERRERA BEUTLER,509
WASHINGTON,3,3,651,DEMOCRAT,CAROLYN LONG,462
WASHINGTON,3,3,651,REPUBLICAN,JAIME HERRERA BEUTLER,462
WASHINGTON,3,3,652,DEMOCRAT,CAROLYN LONG,579
WASHINGTON,3,3,652,REPUBLICAN,JAIME HERRERA BEUTLER,456
WASHINGTON,3,3,653,DEMOCRAT,CAROLYN LONG,688
WASHINGTON,3,3,653,REPUBLICAN,JAIME HERRERA BEUTLER,567
WASHINGTON,3,3,654,DEMOCRAT,CAROLYN LONG,549
WASHINGTON,3,3,654,REPUBLICAN,JAIME HERRERA BEUTLER,570
WASHINGTON,3,3,655,DEMOCRAT,CAROLYN LONG,438
WASHINGTON,3,3,655,REPUBLICAN,JAIME HERRERA BEUTLER,385
WASHINGTON,3,3,656,DEMOCRAT,CAROLYN LONG,275
WASHINGTON,3,3,656,REPUBLICAN,JAIME HERRERA BEUTLER,287
WASHINGTON,3,3,657,DEMOCRAT,CAROLYN LONG,434
WASHINGTON,3,3,657,REPUBLICAN,JAIME HERRERA BEUTLER,341
WASHINGTON,3,3,658,DEMOCRAT,CAROLYN LONG,545
WASHINGTON,3,3,658,REPUBLICAN,JAIME HERRERA BEUTLER,616
WASHINGTON,3,3,659,DEMOCRAT,CAROLYN LONG,435
WASHINGTON,3,3,659,REPUBLICAN,JAIME HERRERA BEUTLER,337
WASHINGTON,3,3,660,DEMOCRAT,CAROLYN LONG,642
WASHINGTON,3,3,660,REPUBLICAN,JAIME HERRERA BEUTLER,524
WASHINGTON,3,3,661,DEMOCRAT,CAROLYN LONG,193
WASHINGTON,3,3,661,REPUBLICAN,JAIME HERRERA BEUTLER,201
WASHINGTON,3,3,662,DEMOCRAT,CAROLYN LONG,589
WASHINGTON,3,3,662,REPUBLICAN,JAIME HERRERA BEUTLER,563
WASHINGTON,3,3,663,DEMOCRAT,CAROLYN LONG,574
WASHINGTON,3,3,663,REPUBLICAN,JAIME HERRERA BEUTLER,507
WASHINGTON,3,3,664,DEMOCRAT,CAROLYN LONG,496
WASHINGTON,3,3,664,REPUBLICAN,JAIME HERRERA BEUTLER,437
WASHINGTON,3,3,667,DEMOCRAT,CAROLYN LONG,300
WASHINGTON,3,3,667,REPUBLICAN,JAIME HERRERA BEUTLER,269
WASHINGTON,3,3,668,DEMOCRAT,CAROLYN LONG,419
WASHINGTON,3,3,668,REPUBLICAN,JAIME HERRERA BEUTLER,343
WASHINGTON,3,3,669,DEMOCRAT,CAROLYN LONG,377
WASHINGTON,3,3,669,REPUBLICAN,JAIME HERRERA BEUTLER,494
WASHINGTON,3,3,670,DEMOCRAT,CAROLYN LONG,624
WASHINGTON,3,3,670,REPUBLICAN,JAIME HERRERA BEUTLER,452
WASHINGTON,3,3,671,DEMOCRAT,CAROLYN LONG,359
WASHINGTON,3,3,671,REPUBLICAN,JAIME HERRERA BEUTLER,263
WASHINGTON,3,3,672,DEMOCRAT,CAROLYN LONG,601
WASHINGTON,3,3,672,REPUBLICAN,JAIME HERRERA BEUTLER,459
WASHINGTON,3,3,673,DEMOCRAT,CAROLYN LONG,720
WASHINGTON,3,3,673,REPUBLICAN,JAIME HERRERA BEUTLER,458
WASHINGTON,3,3,674,DEMOCRAT,CAROLYN LONG,511
WASHINGTON,3,3,674,REPUBLICAN,JAIME HERRERA BEUTLER,432
WASHINGTON,3,3,675,DEMOCRAT,CAROLYN LONG,481
WASHINGTON,3,3,675,REPUBLICAN,JAIME HERRERA BEUTLER,513
WASHINGTON,3,3,677,DEMOCRAT,CAROLYN LONG,596
WASHINGTON,3,3,677,REPUBLICAN,JAIME HERRERA BEUTLER,505
WASHINGTON,3,3,678,DEMOCRAT,CAROLYN LONG,548
WASHINGTON,3,3,678,REPUBLICAN,JAIME HERRERA BEUTLER,368
WASHINGTON,3,3,679,DEMOCRAT,CAROLYN LONG,546
WASHINGTON,3,3,679,REPUBLICAN,JAIME HERRERA BEUTLER,375
WASHINGTON,3,3,680,DEMOCRAT,CAROLYN LONG,529
WASHINGTON,3,3,680,REPUBLICAN,JAIME HERRERA BEUTLER,417
WASHINGTON,3,3,681,DEMOCRAT,CAROLYN LONG,623
WASHINGTON,3,3,681,REPUBLICAN,JAIME HERRERA BEUTLER,501
WASHINGTON,3,3,682,DEMOCRAT,CAROLYN LONG,633
WASHINGTON,3,3,682,REPUBLICAN,JAIME HERRERA BEUTLER,468
WASHINGTON,3,3,683,DEMOCRAT,CAROLYN LONG,564
WASHINGTON,3,3,683,REPUBLICAN,JAIME HERRERA BEUTLER,521
WASHINGTON,3,3,684,DEMOCRAT,CAROLYN LONG,283
WASHINGTON,3,3,684,REPUBLICAN,JAIME HERRERA BEUTLER,306
WASHINGTON,3,3,685,DEMOCRAT,CAROLYN LONG,158
WASHINGTON,3,3,685,REPUBLICAN,JAIME HERRERA BEUTLER,210
WASHINGTON,3,3,686,DEMOCRAT,CAROLYN LONG,702
WASHINGTON,3,3,686,REPUBLICAN,JAIME HERRERA BEUTLER,563
WASHINGTON,3,3,687,DEMOCRAT,CAROLYN LONG,597
WASHINGTON,3,3,687,REPUBLICAN,JAIME HERRERA BEUTLER,670
WASHINGTON,3,3,688,DEMOCRAT,CAROLYN LONG,572
WASHINGTON,3,3,688,REPUBLICAN,JAIME HERRERA BEUTLER,564
WASHINGTON,3,3,689,DEMOCRAT,CAROLYN LONG,335
WASHINGTON,3,3,689,REPUBLICAN,JAIME HERRERA BEUTLER,471
WASHINGTON,3,3,690,DEMOCRAT,CAROLYN LONG,612
WASHINGTON,3,3,690,REPUBLICAN,JAIME HERRERA BEUTLER,430
WASHINGTON,3,3,691,DEMOCRAT,CAROLYN LONG,520
WASHINGTON,3,3,691,REPUBLICAN,JAIME HERRERA BEUTLER,615
WASHINGTON,3,3,692,DEMOCRAT,CAROLYN LONG,302
WASHINGTON,3,3,692,REPUBLICAN,JAIME HERRERA BEUTLER,340
WASHINGTON,3,3,693,DEMOCRAT,CAROLYN LONG,469
WASHINGTON,3,3,693,REPUBLICAN,JAIME HERRERA BEUTLER,472
WASHINGTON,3,3,694,DEMOCRAT,CAROLYN LONG,229
WASHINGTON,3,3,694,REPUBLICAN,JAIME HERRERA BEUTLER,174
WASHINGTON,3,3,695,DEMOCRAT,CAROLYN LONG,651
WASHINGTON,3,3,695,REPUBLICAN,JAIME HERRERA BEUTLER,644
WASHINGTON,3,3,696,DEMOCRAT,CAROLYN LONG,290
WASHINGTON,3,3,696,REPUBLICAN,JAIME HERRERA BEUTLER,328
WASHINGTON,3,3,697,DEMOCRAT,CAROLYN LONG,375
WASHINGTON,3,3,697,REPUBLICAN,JAIME HERRERA BEUTLER,354
WASHINGTON,3,3,698,DEMOCRAT,CAROLYN LONG,486
WASHINGTON,3,3,698,REPUBLICAN,JAIME HERRERA BEUTLER,644
WASHINGTON,3,3,699,DEMOCRAT,CAROLYN LONG,505
WASHINGTON,3,3,699,REPUBLICAN,JAIME HERRERA BEUTLER,499
WASHINGTON,3,3,700,DEMOCRAT,CAROLYN LONG,73
WASHINGTON,3,3,700,REPUBLICAN,JAIME HERRERA BEUTLER,97
WASHINGTON,3,3,701,DEMOCRAT,CAROLYN LONG,213
WASHINGTON,3,3,701,REPUBLICAN,JAIME HERRERA BEUTLER,253
WASHINGTON,3,3,702,DEMOCRAT,CAROLYN LONG,203
WASHINGTON,3,3,702,REPUBLICAN,JAIME HERRERA BEUTLER,308
WASHINGTON,3,3,710,DEMOCRAT,CAROLYN LONG,546
WASHINGTON,3,3,710,REPUBLICAN,JAIME HERRERA BEUTLER,405
WASHINGTON,3,3,715,DEMOCRAT,CAROLYN LONG,418
WASHINGTON,3,3,715,REPUBLICAN,JAIME HERRERA BEUTLER,490
WASHINGTON,3,3,720,DEMOCRAT,CAROLYN LONG,433
WASHINGTON,3,3,720,REPUBLICAN,JAIME HERRERA BEUTLER,489
WASHINGTON,3,3,725,DEMOCRAT,CAROLYN LONG,336
WASHINGTON,3,3,725,REPUBLICAN,JAIME HERRERA BEUTLER,261
WASHINGTON,3,3,730,DEMOCRAT,CAROLYN LONG,451
WASHINGTON,3,3,730,REPUBLICAN,JAIME HERRERA BEUTLER,336
WASHINGTON,3,3,735,DEMOCRAT,CAROLYN LONG,387
WASHINGTON,3,3,735,REPUBLICAN,JAIME HERRERA BEUTLER,382
WASHINGTON,3,3,740,DEMOCRAT,CAROLYN LONG,418
WASHINGTON,3,3,740,REPUBLICAN,JAIME HERRERA BEUTLER,369
WASHINGTON,3,3,900,DEMOCRAT,CAROLYN LONG,608
WASHINGTON,3,3,900,REPUBLICAN,JAIME HERRERA BEUTLER,727
WASHINGTON,3,3,903,DEMOCRAT,CAROLYN LONG,494
WASHINGTON,3,3,903,REPUBLICAN,JAIME HERRERA BEUTLER,756
WASHINGTON,3,3,905,DEMOCRAT,CAROLYN LONG,586
WASHINGTON,3,3,905,REPUBLICAN,JAIME HERRERA BEUTLER,638
WASHINGTON,3,3,906,DEMOCRAT,CAROLYN LONG,204
WASHINGTON,3,3,906,REPUBLICAN,JAIME HERRERA BEUTLER,263
WASHINGTON,3,3,909,DEMOCRAT,CAROLYN LONG,297
WASHINGTON,3,3,909,REPUBLICAN,JAIME HERRERA BEUTLER,391
WASHINGTON,3,3,910,DEMOCRAT,CAROLYN LONG,249
WASHINGTON,3,3,910,REPUBLICAN,JAIME HERRERA BEUTLER,301
WASHINGTON,3,3,912,DEMOCRAT,CAROLYN LONG,446
