state,district2010,district2020,precinct,party,candidate,votes
MASSACHUSETTS,7,7,16-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,16-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,61
MASSACHUSETTS,7,7,16-21,DEMOCRAT,AYANNA S PRESSLEY,956
MASSACHUSETTS,7,7,16-21,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,16-21,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,16-21,REPUBLICAN,RAYLA DANELLA CAMPBELL,6
MASSACHUSETTS,7,7,17-18,DEMOCRAT,AYANNA S PRESSLEY,972
MASSACHUSETTS,7,7,17-18,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,17-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,17-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,7
MASSACHUSETTS,7,7,18-18,DEMOCRAT,AYANNA S PRESSLEY,1185
MASSACHUSETTS,7,7,18-18,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,18-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,18-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,21
MASSACHUSETTS,7,7,19-18,DEMOCRAT,AYANNA S PRESSLEY,1634
MASSACHUSETTS,7,7,19-18,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,19-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,19-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,13
MASSACHUSETTS,7,7,2,DEMOCRAT,AYANNA S PRESSLEY,996
MASSACHUSETTS,7,7,2,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2-1,DEMOCRAT,AYANNA S PRESSLEY,4832
MASSACHUSETTS,7,7,2-1,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-1,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-1,REPUBLICAN,RAYLA DANELLA CAMPBELL,14
MASSACHUSETTS,7,7,2-10,DEMOCRAT,AYANNA S PRESSLEY,522
MASSACHUSETTS,7,7,2-10,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-10,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-10,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2-11,DEMOCRAT,AYANNA S PRESSLEY,3090
MASSACHUSETTS,7,7,2-11,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-11,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-11,REPUBLICAN,RAYLA DANELLA CAMPBELL,11
MASSACHUSETTS,7,7,2-12,DEMOCRAT,AYANNA S PRESSLEY,1298
MASSACHUSETTS,7,7,2-12,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-12,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-12,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2-13,DEMOCRAT,AYANNA S PRESSLEY,341
MASSACHUSETTS,7,7,2-13,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-13,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-13,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2-14,DEMOCRAT,AYANNA S PRESSLEY,1462
MASSACHUSETTS,7,7,2-14,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-14,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-14,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2-15,DEMOCRAT,AYANNA S PRESSLEY,619
MASSACHUSETTS,7,7,2-15,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-15,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-15,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2-17,DEMOCRAT,AYANNA S PRESSLEY,519
MASSACHUSETTS,7,7,2-17,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-17,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-17,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2-18,DEMOCRAT,AYANNA S PRESSLEY,972
MASSACHUSETTS,7,7,2-18,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2-2,DEMOCRAT,AYANNA S PRESSLEY,5282
MASSACHUSETTS,7,7,2-2,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-2,REPUBLICAN,RACHEL NICOLE MISELMAN,2
MASSACHUSETTS,7,7,2-2,REPUBLICAN,RAYLA DANELLA CAMPBELL,9
MASSACHUSETTS,7,7,2-21,DEMOCRAT,AYANNA S PRESSLEY,286
MASSACHUSETTS,7,7,2-21,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-21,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-21,REPUBLICAN,RAYLA DANELLA CAMPBELL,1
MASSACHUSETTS,7,7,2-22,DEMOCRAT,AYANNA S PRESSLEY,1422
MASSACHUSETTS,7,7,2-22,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-22,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-22,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2-3,DEMOCRAT,AYANNA S PRESSLEY,4113
MASSACHUSETTS,7,7,2-3,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-3,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-3,REPUBLICAN,RAYLA DANELLA CAMPBELL,16
MASSACHUSETTS,7,7,2-4,DEMOCRAT,AYANNA S PRESSLEY,4508
MASSACHUSETTS,7,7,2-4,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-4,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-4,REPUBLICAN,RAYLA DANELLA CAMPBELL,14
MASSACHUSETTS,7,7,2-5,DEMOCRAT,AYANNA S PRESSLEY,5664
MASSACHUSETTS,7,7,2-5,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-5,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-5,REPUBLICAN,RAYLA DANELLA CAMPBELL,9
MASSACHUSETTS,7,7,2-6,DEMOCRAT,AYANNA S PRESSLEY,3084
MASSACHUSETTS,7,7,2-6,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-6,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-6,REPUBLICAN,RAYLA DANELLA CAMPBELL,3
MASSACHUSETTS,7,7,2-7,DEMOCRAT,AYANNA S PRESSLEY,1653
MASSACHUSETTS,7,7,2-7,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-7,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-7,REPUBLICAN,RAYLA DANELLA CAMPBELL,3
MASSACHUSETTS,7,7,2-8,DEMOCRAT,AYANNA S PRESSLEY,1337
MASSACHUSETTS,7,7,2-8,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-8,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-8,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2-9,DEMOCRAT,AYANNA S PRESSLEY,1443
MASSACHUSETTS,7,7,2-9,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2-9,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2-9,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,20-18,DEMOCRAT,AYANNA S PRESSLEY,1097
MASSACHUSETTS,7,7,20-18,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,20-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,20-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,34
MASSACHUSETTS,7,7,21-18,DEMOCRAT,AYANNA S PRESSLEY,1314
MASSACHUSETTS,7,7,21-18,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,21-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,21-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,22-18,DEMOCRAT,AYANNA S PRESSLEY,1004
MASSACHUSETTS,7,7,22-18,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,22-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,22-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,16
MASSACHUSETTS,7,7,23-18,DEMOCRAT,AYANNA S PRESSLEY,903
MASSACHUSETTS,7,7,23-18,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,23-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,23-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,2A-5,DEMOCRAT,AYANNA S PRESSLEY,632
MASSACHUSETTS,7,7,2A-5,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,2A-5,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,2A-5,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,3,DEMOCRAT,AYANNA S PRESSLEY,1169
MASSACHUSETTS,7,7,3,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,3-1,DEMOCRAT,AYANNA S PRESSLEY,4777
MASSACHUSETTS,7,7,3-1,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-1,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-1,REPUBLICAN,RAYLA DANELLA CAMPBELL,15
MASSACHUSETTS,7,7,3-10,DEMOCRAT,AYANNA S PRESSLEY,2195
MASSACHUSETTS,7,7,3-10,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-10,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-10,REPUBLICAN,RAYLA DANELLA CAMPBELL,5
MASSACHUSETTS,7,7,3-11,DEMOCRAT,AYANNA S PRESSLEY,2435
MASSACHUSETTS,7,7,3-11,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-11,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-11,REPUBLICAN,RAYLA DANELLA CAMPBELL,7
MASSACHUSETTS,7,7,3-12,DEMOCRAT,AYANNA S PRESSLEY,528
MASSACHUSETTS,7,7,3-12,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-12,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-12,REPUBLICAN,RAYLA DANELLA CAMPBELL,1
MASSACHUSETTS,7,7,3-14,DEMOCRAT,AYANNA S PRESSLEY,717
MASSACHUSETTS,7,7,3-14,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-14,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-14,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,3-15,DEMOCRAT,AYANNA S PRESSLEY,342
MASSACHUSETTS,7,7,3-15,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-15,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-15,REPUBLICAN,RAYLA DANELLA CAMPBELL,1
MASSACHUSETTS,7,7,3-16,DEMOCRAT,AYANNA S PRESSLEY,809
MASSACHUSETTS,7,7,3-16,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-16,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-16,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,3-17,DEMOCRAT,AYANNA S PRESSLEY,1163
MASSACHUSETTS,7,7,3-17,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-17,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-17,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,3-18,DEMOCRAT,AYANNA S PRESSLEY,1097
MASSACHUSETTS,7,7,3-18,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,3-2,DEMOCRAT,AYANNA S PRESSLEY,3960
MASSACHUSETTS,7,7,3-2,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-2,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-2,REPUBLICAN,RAYLA DANELLA CAMPBELL,18
MASSACHUSETTS,7,7,3-20,DEMOCRAT,AYANNA S PRESSLEY,884
MASSACHUSETTS,7,7,3-20,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-20,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-20,REPUBLICAN,RAYLA DANELLA CAMPBELL,16
MASSACHUSETTS,7,7,3-21,DEMOCRAT,AYANNA S PRESSLEY,714
MASSACHUSETTS,7,7,3-21,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-21,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-21,REPUBLICAN,RAYLA DANELLA CAMPBELL,2
MASSACHUSETTS,7,7,3-22,DEMOCRAT,AYANNA S PRESSLEY,1137
MASSACHUSETTS,7,7,3-22,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-22,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-22,REPUBLICAN,RAYLA DANELLA CAMPBELL,12
MASSACHUSETTS,7,7,3-3,DEMOCRAT,AYANNA S PRESSLEY,3898
MASSACHUSETTS,7,7,3-3,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-3,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-3,REPUBLICAN,RAYLA DANELLA CAMPBELL,9
MASSACHUSETTS,7,7,3-4,DEMOCRAT,AYANNA S PRESSLEY,3069
MASSACHUSETTS,7,7,3-4,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-4,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-4,REPUBLICAN,RAYLA DANELLA CAMPBELL,6
MASSACHUSETTS,7,7,3-5,DEMOCRAT,AYANNA S PRESSLEY,3299
MASSACHUSETTS,7,7,3-5,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-5,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-5,REPUBLICAN,RAYLA DANELLA CAMPBELL,3
MASSACHUSETTS,7,7,3-6,DEMOCRAT,AYANNA S PRESSLEY,1044
MASSACHUSETTS,7,7,3-6,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-6,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-6,REPUBLICAN,RAYLA DANELLA CAMPBELL,6
MASSACHUSETTS,7,7,3-7,DEMOCRAT,AYANNA S PRESSLEY,1576
MASSACHUSETTS,7,7,3-7,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-7,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-7,REPUBLICAN,RAYLA DANELLA CAMPBELL,2
MASSACHUSETTS,7,7,3-8,DEMOCRAT,AYANNA S PRESSLEY,684
MASSACHUSETTS,7,7,3-8,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-8,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-8,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,3-9,DEMOCRAT,AYANNA S PRESSLEY,1739
MASSACHUSETTS,7,7,3-9,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,3-9,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,3-9,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4,DEMOCRAT,AYANNA S PRESSLEY,1195
MASSACHUSETTS,7,7,4,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-1,DEMOCRAT,AYANNA S PRESSLEY,1056
MASSACHUSETTS,7,7,4-1,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-1,REPUBLICAN,RACHEL NICOLE MISELMAN,3
MASSACHUSETTS,7,7,4-1,REPUBLICAN,RAYLA DANELLA CAMPBELL,4
MASSACHUSETTS,7,7,4-10,DEMOCRAT,AYANNA S PRESSLEY,933
MASSACHUSETTS,7,7,4-10,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-10,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-10,REPUBLICAN,RAYLA DANELLA CAMPBELL,1
MASSACHUSETTS,7,7,4-11,DEMOCRAT,AYANNA S PRESSLEY,1249
MASSACHUSETTS,7,7,4-11,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-11,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-11,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-12,DEMOCRAT,AYANNA S PRESSLEY,698
MASSACHUSETTS,7,7,4-12,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-12,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-12,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-13,DEMOCRAT,AYANNA S PRESSLEY,608
MASSACHUSETTS,7,7,4-13,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-13,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-13,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-14,DEMOCRAT,AYANNA S PRESSLEY,829
MASSACHUSETTS,7,7,4-14,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-14,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-14,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-15,DEMOCRAT,AYANNA S PRESSLEY,1010
MASSACHUSETTS,7,7,4-15,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-15,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-15,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-16,DEMOCRAT,AYANNA S PRESSLEY,750
MASSACHUSETTS,7,7,4-16,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-16,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-16,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-17,DEMOCRAT,AYANNA S PRESSLEY,1286
MASSACHUSETTS,7,7,4-17,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-17,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-17,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-18,DEMOCRAT,AYANNA S PRESSLEY,1163
MASSACHUSETTS,7,7,4-18,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-18,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-18,REPUBLICAN,RAYLA DANELLA CAMPBELL,1
MASSACHUSETTS,7,7,4-2,DEMOCRAT,AYANNA S PRESSLEY,1286
MASSACHUSETTS,7,7,4-2,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-2,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-2,REPUBLICAN,RAYLA DANELLA CAMPBELL,12
MASSACHUSETTS,7,7,4-21,DEMOCRAT,AYANNA S PRESSLEY,617
MASSACHUSETTS,7,7,4-21,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-21,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-21,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-22,DEMOCRAT,AYANNA S PRESSLEY,849
MASSACHUSETTS,7,7,4-22,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-22,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-22,REPUBLICAN,RAYLA DANELLA CAMPBELL,8
MASSACHUSETTS,7,7,4-3,DEMOCRAT,AYANNA S PRESSLEY,483
MASSACHUSETTS,7,7,4-3,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-3,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-3,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-4,DEMOCRAT,AYANNA S PRESSLEY,1625
MASSACHUSETTS,7,7,4-4,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-4,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-4,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-8,DEMOCRAT,AYANNA S PRESSLEY,418
MASSACHUSETTS,7,7,4-8,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-8,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-8,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,4-9,DEMOCRAT,AYANNA S PRESSLEY,1093
MASSACHUSETTS,7,7,4-9,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,4-9,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,4-9,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,5,DEMOCRAT,AYANNA S PRESSLEY,2079
MASSACHUSETTS,7,7,5,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,5,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,5,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,5-1,DEMOCRAT,AYANNA S PRESSLEY,783
MASSACHUSETTS,7,7,5-1,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,5-1,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,5-1,REPUBLICAN,RAYLA DANELLA CAMPBELL,11
MASSACHUSETTS,7,7,5-10,DEMOCRAT,AYANNA S PRESSLEY,677
MASSACHUSETTS,7,7,5-10,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,5-10,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,5-10,REPUBLICAN,RAYLA DANELLA CAMPBELL,1
MASSACHUSETTS,7,7,5-11,DEMOCRAT,AYANNA S PRESSLEY,1067
MASSACHUSETTS,7,7,5-11,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,5-11,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,5-11,REPUBLICAN,RAYLA DANELLA CAMPBELL,1
MASSACHUSETTS,7,7,5-12,DEMOCRAT,AYANNA S PRESSLEY,469
MASSACHUSETTS,7,7,5-12,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,5-12,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,5-12,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,5-13,DEMOCRAT,AYANNA S PRESSLEY,586
MASSACHUSETTS,7,7,5-13,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,5-13,REPUBLICAN,RACHEL NICOLE MISELMAN,0
MASSACHUSETTS,7,7,5-13,REPUBLICAN,RAYLA DANELLA CAMPBELL,0
MASSACHUSETTS,7,7,5-14,DEMOCRAT,AYANNA S PRESSLEY,692
MASSACHUSETTS,7,7,5-14,REPUBLICAN,CLAUDETTE N JOSEPH,0
MASSACHUSETTS,7,7,5-14,REPUBLICAN,RACHEL NICOLE MISELMAN,0
