exporter,importer,sector,industry,year,trade
CHL,USA,1,10,2010,0.251
COL,USA,1,10,2010,0.0
BRA,USA,1,10,2010,30.08
USA,USA,1,10,2010,268.018
PER,USA,1,10,2010,0.11
ARG,USA,1,10,2010,55.694
CHL,USA,1,10,2011,0.075
PER,USA,1,10,2011,0.089
CAN,USA,1,10,2011,27.774
USA,USA,1,10,2011,246.11
ARG,USA,1,10,2011,109.145
BRA,USA,1,10,2011,48.761
COL,USA,1,10,2011,0.001
MEX,USA,1,10,2011,9.435
CHL,USA,1,10,2012,4.606
BRA,USA,1,10,2012,34.787
ARG,USA,1,10,2012,123.97
MEX,USA,1,10,2012,18.842
PER,USA,1,10,2012,0.027
CAN,USA,1,10,2012,62.014
USA,USA,1,10,2012,267.803
MEX,USA,1,10,2013,20.521
PER,USA,1,10,2013,0.014
CHL,USA,1,10,2013,2.731
USA,USA,1,10,2013,305.829
BRA,USA,1,10,2013,40.522
CAN,USA,1,10,2013,44.384
ARG,USA,1,10,2013,152.079
BRA,USA,1,10,2014,74.057
CAN,USA,1,10,2014,26.87
CHL,USA,1,10,2014,0.167
PER,USA,1,10,2014,0.006
ARG,USA,1,10,2014,145.895
MEX,USA,1,10,2014,28.499
USA,USA,1,10,2014,370.98
CHL,USA,1,10,2015,0.078
CAN,USA,1,10,2015,35.117
MEX,USA,1,10,2015,21.138
COL,USA,1,10,2015,0.002
PER,USA,1,10,2015,0.004
BRA,USA,1,10,2015,59.547
USA,USA,1,10,2015,308.248
ARG,USA,1,10,2015,104.191
MEX,USA,1,10,2016,15.621
CAN,USA,1,10,2016,38.315
CHL,USA,1,10,2016,0.005
BRA,USA,1,10,2016,72.664
ARG,USA,1,10,2016,74.609
USA,USA,1,10,2016,326.054
COL,USA,1,10,2016,0.011
PER,USA,1,10,2016,0.01
ARG,USA,1,10,2017,89.426
BRA,USA,1,10,2017,112.54
CHL,USA,1,10,2017,0.058
MEX,USA,1,10,2017,17.875
PER,USA,1,10,2017,0.005
USA,USA,1,10,2017,312.982
COL,USA,1,10,2017,0.023
CAN,USA,1,10,2017,46.577
BRA,USA,1,10,2018,81.641
CAN,USA,1,10,2018,47.909
ARG,USA,1,10,2018,88.817
PER,USA,1,10,2018,0.003
MEX,USA,1,10,2018,13.26
COL,USA,1,10,2018,0.026
CHL,USA,1,10,2018,0.067
USA,USA,1,10,2018,325.621
BRA,USA,1,10,2019,57.609
CHL,USA,1,10,2019,0.024
USA,USA,1,10,2019,296.938
COL,USA,1,10,2019,0.0
ARG,USA,1,10,2019,82.962
CAN,USA,1,10,2019,25.317
MEX,USA,1,10,2019,10.641
PER,USA,1,10,2019,0.007
USA,PER,1,10,2015,0.0
ARG,COL,1,10,2011,0.0
ARG,MEX,1,10,2015,0.0
BRA,CHL,1,10,2016,0.0
BRA,PER,1,10,2019,0.0
ARG,BRA,1,10,2015,0.0
CAN,CHL,1,10,2012,0.0
MEX,ARG,1,10,2012,0.0
CAN,CHL,1,10,2010,0.0
CAN,MEX,1,10,2017,0.0
CAN,ARG,1,10,2013,0.0
PER,CAN,1,10,2019,0.0
MEX,COL,1,10,2010,0.0
COL,USA,1,10,2012,0.0
MEX,PER,1,10,2010,0.0
ARG,BRA,1,10,2010,0.0
ARG,BRA,1,10,2013,0.0
PER,MEX,1,10,2019,0.0
CAN,BRA,1,10,2012,0.0
USA,ARG,1,10,2013,0.0
CHL,CAN,1,10,2010,0.0
CAN,MEX,1,10,2018,0.0
USA,CHL,1,10,2016,0.0
COL,PER,1,10,2011,0.0
MEX,PER,1,10,2013,0.0
ARG,BRA,1,10,2014,0.0
USA,BRA,1,10,2019,0.0
ARG,BRA,1,10,2011,0.0
MEX,PER,1,10,2017,0.0
MEX,PER,1,10,2015,0.0
MEX,CHL,1,10,2013,0.0
MEX,ARG,1,10,2011,0.0
MEX,ARG,1,10,2010,0.0
CHL,PER,1,10,2019,0.0
BRA,ARG,1,10,2017,0.0
MEX,BRA,1,10,2014,0.0
MEX,ARG,1,10,2015,0.0
CAN,COL,1,10,2015,0.0
MEX,BRA,1,10,2019,0.0
COL,CAN,1,10,2019,0.0
CHL,ARG,1,10,2018,0.0
CAN,MEX,1,10,2019,0.0
CAN,COL,1,10,2016,0.0
ARG,BRA,1,10,2019,0.0
BRA,MEX,1,10,2017,0.0
ARG,CHL,1,10,2012,0.0
CAN,ARG,1,10,2011,0.0
CAN,ARG,1,10,2018,0.0
CAN,COL,1,10,2013,0.0
MEX,BRA,1,10,2010,0.0
COL,USA,1,10,2014,0.0
MEX,PER,1,10,2019,0.0
CAN,MEX,1,10,2015,0.0
USA,MEX,1,10,2019,0.0
PER,MEX,1,10,2016,0.0
CAN,ARG,1,10,2012,0.0
CAN,CHL,1,10,2018,0.0
MEX,BRA,1,10,2018,0.0
CAN,MEX,1,10,2014,0.0
CHL,BRA,1,10,2011,0.0
CHL,BRA,1,10,2019,0.0
MEX,ARG,1,10,2018,0.0
USA,ARG,1,10,2012,0.0
CHL,BRA,1,10,2012,0.0
CHL,COL,1,10,2015,0.0
ARG,MEX,1,10,2019,0.0
ARG,CHL,1,10,2010,0.0
CHL,ARG,1,10,2010,0.0
USA,ARG,1,10,2019,0.0
MEX,BRA,1,10,2016,0.0
BRA,COL,1,10,2019,0.0
BRA,PER,1,10,2014,0.0
CAN,COL,1,10,2017,0.0
USA,PER,1,10,2019,0.0
ARG,PER,1,10,2017,0.0
MEX,CHL,1,10,2019,0.0
USA,COL,1,10,2019,0.0
USA,COL,1,10,2010,0.0
MEX,ARG,1,10,2016,0.0
ARG,PER,1,10,2015,0.0
USA,BRA,1,10,2010,0.0
MEX,BRA,1,10,2011,0.0
USA,COL,1,10,2013,0.0
USA,ARG,1,10,2014,0.0
ARG,COL,1,10,2010,0.0
ARG,MEX,1,10,2016,0.0
USA,CHL,1,10,2018,0.0
COL,CAN,1,10,2013,0.0
PER,CHL,1,10,2014,0.0
USA,PER,1,10,2014,0.0
CAN,ARG,1,10,2019,0.0
CHL,ARG,1,10,2013,0.0
USA,PER,1,10,2011,0.0
CAN,BRA,1,10,2015,0.0
ARG,MEX,1,10,2013,0.0
CAN,ARG,1,10,2015,0.0
PER,MEX,1,10,2011,0.0
CAN,COL,1,10,2010,0.0
CHL,ARG,1,10,2019,0.0
COL,CAN,1,10,2018,0.0
CAN,ARG,1,10,2014,0.0
COL,PER,1,10,2014,0.0
MEX,PER,1,10,2016,0.0
ARG,PER,1,10,2016,0.0
MEX,BRA,1,10,2015,0.0
CAN,COL,1,10,2012,0.0
BRA,PER,1,10,2012,0.0
CAN,COL,1,10,2011,0.0
BRA,COL,1,10,2010,0.0
BRA,PER,1,10,2018,0.0
CHL,CAN,1,10,2017,0.0
PER,CHL,1,10,2017,0.0
ARG,PER,1,10,2014,0.0
BRA,ARG,1,10,2014,0.0
MEX,CHL,1,10,2015,0.0
CHL,COL,1,10,2019,0.0
MEX,BRA,1,10,2017,0.0
CAN,MEX,1,10,2011,0.0
BRA,COL,1,10,2018,0.0
PER,CHL,1,10,2010,0.0
PER,MEX,1,10,2018,0.0
CHL,MEX,1,10,2018,0.0
MEX,CHL,1,10,2014,0.0
BRA,MEX,1,10,2019,0.0
CHL,COL,1,10,2010,0.0
CAN,CHL,1,10,2014,0.0
PER,CHL,1,10,2015,0.0
COL,USA,1,10,2013,0.0
ARG,CHL,1,10,2018,0.0
MEX,CHL,1,10,2012,0.0
CHL,CAN,1,10,2019,0.0
PER,MEX,1,10,2017,0.0
MEX,COL,1,10,2011,0.0
ARG,PER,1,10,2018,0.0
ARG,CHL,1,10,2013,0.0
COL,CAN,1,10,2012,0.0
USA,ARG,1,10,2017,0.0
CAN,BRA,1,10,2014,0.0
USA,COL,1,10,2017,0.0
COL,PER,1,10,2019,0.0
CHL,ARG,1,10,2011,0.0
USA,PER,1,10,2017,0.0
MEX,PER,1,10,2011,0.0
CAN,COL,1,10,2018,0.0
CAN,MEX,1,10,2013,0.0
USA,PER,1,10,2016,0.0
ARG,MEX,1,10,2014,0.0
MEX,ARG,1,10,2019,0.0
BRA,COL,1,10,2012,0.0
BRA,COL,1,10,2014,0.0
CAN,BRA,1,10,2018,0.0
COL,PER,1,10,2018,0.0
ARG,PER,1,10,2019,0.0
PER,CAN,1,10,2016,0.0
ARG,MEX,1,10,2011,0.0
ARG,COL,1,10,2013,0.0
BRA,CHL,1,10,2014,0.0
CAN,MEX,1,10,2016,0.0
PER,MEX,1,10,2012,0.0
MEX,ARG,1,10,2014,0.0
USA,PER,1,10,2010,0.0
PER,CHL,1,10,2019,0.0
COL,PER,1,10,2016,0.0
CAN,COL,1,10,2014,0.0
CAN,BRA,1,10,2013,0.0
COL,CAN,1,10,2015,0.0
COL,CAN,1,10,2014,0.0
CHL,BRA,1,10,2010,0.0
BRA,CHL,1,10,2012,0.0
COL,PER,1,10,2017,0.0
CHL,ARG,1,10,2012,0.0
CAN,BRA,1,10,2016,0.0
USA,PER,1,10,2018,0.0
CHL,ARG,1,10,2015,0.0
CHL,COL,1,10,2011,0.0
CHL,ARG,1,10,2017,0.0
CHL,ARG,1,10,2016,0.0
BRA,CHL,1,10,2010,0.0
ARG,PER,1,10,2011,0.0
CAN,CHL,1,10,2019,0.0
CAN,CHL,1,10,2016,0.0
CAN,CHL,1,10,2011,0.0
CAN,BRA,1,10,2019,0.0
CAN,BRA,1,10,2011,0.0
BRA,CHL,1,10,2017,0.0
BRA,MEX,1,10,2018,0.0
ARG,MEX,1,10,2012,0.0
BRA,PER,1,10,2015,0.0
PER,CHL,1,10,2012,0.0
COL,CAN,1,10,2010,0.0
BRA,COL,1,10,2013,0.0
BRA,CHL,1,10,2018,0.0
BRA,CHL,1,10,2015,0.0
BRA,CHL,1,10,2013,0.0
BRA,PER,1,10,2017,0.0
PER,MEX,1,10,2013,0.0
CAN,MEX,1,10,2012,0.0
PER,MEX,1,10,2010,0.0
BRA,COL,1,10,2017,0.0
CHL,MEX,1,10,2019,0.0
CAN,ARG,1,10,2017,0.0
CAN,ARG,1,10,2016,0.0
USA,BRA,1,10,2018,0.0
MEX,PER,1,10,2014,0.0
CHL,BRA,1,10,2014,0.0
ARG,PER,1,10,2012,0.0
CAN,COL,1,10,2019,0.0
MEX,PER,1,10,2018,0.0
MEX,ARG,1,10,2013,0.0
COL,CAN,1,10,2011,0.0
CHL,MEX,1,10,2017,0.0
CAN,MEX,1,10,2010,0.0
BRA,MEX,1,10,2015,0.0
COL,PER,1,10,2013,0.0
CAN,CHL,1,10,2017,0.0
ARG,CHL,1,10,2011,0.0
ARG,CHL,1,10,2016,0.0
ARG,PER,1,10,2010,0.0
MEX,ARG,1,10,2017,0.0
ARG,MEX,1,10,2017,0.0
ARG,MEX,1,10,2010,0.0
ARG,COL,1,10,2015,0.0
ARG,COL,1,10,2014,0.0
ARG,BRA,1,10,2017,0.0
ARG,MEX,1,10,2018,0.0
CAN,BRA,1,10,2010,0.0
ARG,PER,1,10,2013,0.0
ARG,CHL,1,10,2014,0.0
MEX,PER,1,10,2012,0.0
ARG,BRA,1,10,2016,0.0
ARG,BRA,1,10,2012,0.0
ARG,CHL,1,10,2015,0.0
ARG,CHL,1,10,2019,0.0
MEX,CHL,1,10,2011,0.0
CHL,ARG,1,11,2010,0.152
USA,ARG,1,11,2010,0.771
CAN,ARG,1,11,2010,0.391
BRA,ARG,1,11,2010,0.087
PER,ARG,1,11,2010,0.037
MEX,ARG,1,11,2010,0.0
BRA,ARG,1,11,2011,0.008
CHL,ARG,1,11,2011,0.155
CAN,ARG,1,11,2011,0.282
USA,ARG,1,11,2011,0.422
PER,ARG,1,11,2011,0.0
USA,ARG,1,11,2012,0.34
CAN,ARG,1,11,2012,0.03
PER,ARG,1,11,2012,0.124
BRA,ARG,1,11,2012,0.136
CHL,ARG,1,11,2012,0.149
CHL,ARG,1,11,2013,0.155
PER,ARG,1,11,2013,0.069
CAN,ARG,1,11,2013,1.489
USA,ARG,1,11,2013,0.6759999999999999
BRA,ARG,1,11,2013,0.033
CAN,ARG,1,11,2014,1.608
BRA,ARG,1,11,2014,0.009
PER,ARG,1,11,2014,0.035
CHL,ARG,1,11,2014,0.09
USA,ARG,1,11,2014,0.911
ARG,ARG,1,11,2014,95.244
BRA,ARG,1,11,2015,0.009
ARG,ARG,1,11,2015,35.329
USA,ARG,1,11,2015,0.534
PER,ARG,1,11,2015,0.102
CAN,ARG,1,11,2015,0.72
CHL,ARG,1,11,2015,0.097
CHL,ARG,1,11,2016,0.253
USA,ARG,1,11,2016,0.5229999999999999
CAN,ARG,1,11,2016,0.253
BRA,ARG,1,11,2016,0.092
PER,ARG,1,11,2016,0.301
PER,ARG,1,11,2017,0.223
USA,ARG,1,11,2017,0.452
CHL,ARG,1,11,2017,0.271
BRA,ARG,1,11,2017,0.07
CAN,ARG,1,11,2017,0.392
MEX,ARG,1,11,2018,0.021
BRA,ARG,1,11,2018,0.037
CHL,ARG,1,11,2018,0.183
PER,ARG,1,11,2018,0.218
CAN,ARG,1,11,2018,6.335
USA,ARG,1,11,2018,0.935
PER,ARG,1,11,2019,0.109
BRA,ARG,1,11,2019,0.098
USA,ARG,1,11,2019,0.775
CHL,ARG,1,11,2019,0.033
CAN,ARG,1,11,2019,3.704
USA,BRA,1,11,2010,0.671
CAN,BRA,1,11,2010,20.193
ARG,BRA,1,11,2010,88.41799999999999
PER,BRA,1,11,2010,0.562
BRA,BRA,1,11,2010,3096.852
MEX,BRA,1,11,2010,5.882
MEX,BRA,1,11,2011,7.278
CAN,BRA,1,11,2011,16.333
PER,BRA,1,11,2011,1.099
ARG,BRA,1,11,2011,109.322
USA,BRA,1,11,2011,0.328
BRA,BRA,1,11,2011,3473.249
BRA,BRA,1,11,2012,3678.55
CAN,BRA,1,11,2012,12.105
MEX,BRA,1,11,2012,6.27
USA,BRA,1,11,2012,0.364
ARG,BRA,1,11,2012,134.642
PER,BRA,1,11,2012,0.034
BRA,BRA,1,11,2013,3715.488
USA,BRA,1,11,2013,1.46
CAN,BRA,1,11,2013,23.115
MEX,BRA,1,11,2013,6.489
ARG,BRA,1,11,2013,74.568
PER,BRA,1,11,2014,0.114
BRA,BRA,1,11,2014,3243.874
ARG,BRA,1,11,2014,109.375
CAN,BRA,1,11,2014,14.436
USA,BRA,1,11,2014,0.33
MEX,BRA,1,11,2014,5.639
USA,BRA,1,11,2015,0.304
CAN,BRA,1,11,2015,15.103
ARG,BRA,1,11,2015,79.66999999999999
BRA,BRA,1,11,2015,2321.355
MEX,BRA,1,11,2015,4.751
PER,BRA,1,11,2015,0.0
USA,BRA,1,11,2016,13.698
MEX,BRA,1,11,2016,6.489
ARG,BRA,1,11,2016,187.986
CAN,BRA,1,11,2016,22.946
BRA,BRA,1,11,2016,3219.34
MEX,BRA,1,11,2017,6.977
BRA,BRA,1,11,2017,3844.499
ARG,BRA,1,11,2017,100.734
CAN,BRA,1,11,2017,21.062
USA,BRA,1,11,2017,5.28
CAN,BRA,1,11,2018,15.718
BRA,BRA,1,11,2018,2712.754
MEX,BRA,1,11,2018,6.331
ARG,BRA,1,11,2018,55.982
USA,BRA,1,11,2018,0.226
CAN,BRA,1,11,2019,12.432
ARG,BRA,1,11,2019,99.479
USA,BRA,1,11,2019,1.425
MEX,BRA,1,11,2019,4.19
BRA,CAN,1,11,2010,0.002
USA,CAN,1,11,2010,64.299
COL,CAN,1,11,2010,0.003
MEX,CAN,1,11,2010,0.31
PER,CAN,1,11,2010,1.741
CHL,CAN,1,11,2010,0.028
ARG,CAN,1,11,2010,0.258
USA,CAN,1,11,2011,62.576
ARG,CAN,1,11,2011,0.386
PER,CAN,1,11,2011,1.954
COL,CAN,1,11,2011,0.007
MEX,CAN,1,11,2011,0.165
CHL,CAN,1,11,2011,0.06
BRA,CAN,1,11,2011,0.016
CHL,CAN,1,11,2012,0.146
ARG,CAN,1,11,2012,1.785
CAN,CAN,1,11,2012,133.642
PER,CAN,1,11,2012,1.628
COL,CAN,1,11,2012,0.054
MEX,CAN,1,11,2012,0.228
USA,CAN,1,11,2012,68.694
BRA,CAN,1,11,2012,0.479
MEX,CAN,1,11,2013,0.163
ARG,CAN,1,11,2013,1.098
USA,CAN,1,11,2013,78.03
CHL,CAN,1,11,2013,0.061
BRA,CAN,1,11,2013,0.24
PER,CAN,1,11,2013,1.299
COL,CAN,1,11,2013,0.02
CHL,CAN,1,11,2014,0.118
BRA,CAN,1,11,2014,0.052
COL,CAN,1,11,2014,0.009
ARG,CAN,1,11,2014,0.442
PER,CAN,1,11,2014,0.961
MEX,CAN,1,11,2014,0.187
USA,CAN,1,11,2014,90.612
ARG,CAN,1,11,2015,1.574
COL,CAN,1,11,2015,0.008
MEX,CAN,1,11,2015,0.078
CHL,CAN,1,11,2015,0.188
BRA,CAN,1,11,2015,0.094
USA,CAN,1,11,2015,82.39
PER,CAN,1,11,2015,1.669
BRA,CAN,1,11,2016,0.054
PER,CAN,1,11,2016,1.588
CAN,CAN,1,11,2016,100.679
COL,CAN,1,11,2016,0.23
CHL,CAN,1,11,2016,0.002
USA,CAN,1,11,2016,124.184
MEX,CAN,1,11,2016,0.186
ARG,CAN,1,11,2016,1.56
COL,CAN,1,11,2017,0.017
CHL,CAN,1,11,2017,0.195
PER,CAN,1,11,2017,1.583
MEX,CAN,1,11,2017,0.338
USA,CAN,1,11,2017,147.488
ARG,CAN,1,11,2017,3.041
BRA,CAN,1,11,2017,0.04
USA,CAN,1,11,2018,87.01899999999999
ARG,CAN,1,11,2018,7.792
CHL,CAN,1,11,2018,0.064
COL,CAN,1,11,2018,0.003
PER,CAN,1,11,2018,1.725
BRA,CAN,1,11,2018,0.063
MEX,CAN,1,11,2018,0.252
USA,CAN,1,11,2019,135.65
CHL,CAN,1,11,2019,0.198
ARG,CAN,1,11,2019,1.38
PER,CAN,1,11,2019,1.169
COL,CAN,1,11,2019,0.136
BRA,CAN,1,11,2019,0.145
MEX,CAN,1,11,2019,0.222
ARG,CHL,1,11,2010,2.034
PER,CHL,1,11,2010,0.131
MEX,CHL,1,11,2010,0.207
CHL,CHL,1,11,2010,22.417
USA,CHL,1,11,2010,1.786
CAN,CHL,1,11,2010,22.362
USA,CHL,1,11,2011,1.07
BRA,CHL,1,11,2011,0.061
PER,CHL,1,11,2011,0.067
MEX,CHL,1,11,2011,0.374
ARG,CHL,1,11,2011,2.889
CAN,CHL,1,11,2011,15.72
CHL,CHL,1,11,2011,24.854
CAN,CHL,1,11,2012,17.657
MEX,CHL,1,11,2012,0.223
USA,CHL,1,11,2012,1.232
ARG,CHL,1,11,2012,6.375
CHL,CHL,1,11,2012,15.583
PER,CHL,1,11,2012,0.068
CAN,CHL,1,11,2013,21.546
CHL,CHL,1,11,2013,70.263
PER,CHL,1,11,2013,0.08
ARG,CHL,1,11,2013,4.208
USA,CHL,1,11,2013,3.34
MEX,CHL,1,11,2013,0.312
CHL,CHL,1,11,2014,47.983
PER,CHL,1,11,2014,0.103
MEX,CHL,1,11,2014,0.647
USA,CHL,1,11,2014,4.335
ARG,CHL,1,11,2014,3.65
CAN,CHL,1,11,2014,15.44
BRA,CHL,1,11,2014,0.0
CHL,CHL,1,11,2015,27.754
USA,CHL,1,11,2015,3.481
ARG,CHL,1,11,2015,5.134
MEX,CHL,1,11,2015,0.932
PER,CHL,1,11,2015,0.104
CAN,CHL,1,11,2015,18.157
PER,CHL,1,11,2016,0.076
CAN,CHL,1,11,2016,18.566
CHL,CHL,1,11,2016,39.945
MEX,CHL,1,11,2016,0.499
ARG,CHL,1,11,2016,6.386
USA,CHL,1,11,2016,4.676
BRA,CHL,1,11,2017,0.072
MEX,CHL,1,11,2017,0.744
ARG,CHL,1,11,2017,9.249
COL,CHL,1,11,2017,0.01
USA,CHL,1,11,2017,5.67
CHL,CHL,1,11,2017,45.321
CAN,CHL,1,11,2017,27.345
PER,CHL,1,11,2017,0.103
CHL,CHL,1,11,2018,36.636
CAN,CHL,1,11,2018,18.305
MEX,CHL,1,11,2018,0.475
PER,CHL,1,11,2018,0.15
ARG,CHL,1,11,2018,14.132
USA,CHL,1,11,2018,4.333
BRA,CHL,1,11,2019,0.004
ARG,CHL,1,11,2019,10.388
CAN,CHL,1,11,2019,12.194
PER,CHL,1,11,2019,0.128
USA,CHL,1,11,2019,3.922
MEX,CHL,1,11,2019,0.28
COL,CHL,1,11,2019,0.0
CHL,CHL,1,11,2019,26.803
MEX,COL,1,11,2010,4.516999999999999
PER,COL,1,11,2010,5.034
ARG,COL,1,11,2010,1.431
CAN,COL,1,11,2010,61.345
USA,COL,1,11,2010,7.944
COL,COL,1,11,2010,450.055
ARG,COL,1,11,2011,5.278
CHL,COL,1,11,2011,0.088
USA,COL,1,11,2011,9.42
COL,COL,1,11,2011,284.433
MEX,COL,1,11,2011,3.292
CAN,COL,1,11,2011,58.84099999999999
PER,COL,1,11,2011,13.311
CHL,COL,1,11,2012,0.182
BRA,COL,1,11,2012,0.002
PER,COL,1,11,2012,7.272
CAN,COL,1,11,2012,66.809
COL,COL,1,11,2012,372.448
MEX,COL,1,11,2012,9.319
USA,COL,1,11,2012,5.446
ARG,COL,1,11,2012,5.947
ARG,COL,1,11,2013,0.7090000000000001
CHL,COL,1,11,2013,0.163
PER,COL,1,11,2013,6.405
COL,COL,1,11,2013,241.157
CAN,COL,1,11,2013,59.683
MEX,COL,1,11,2013,4.375
USA,COL,1,11,2013,7.196
CAN,COL,1,11,2014,64.888
COL,COL,1,11,2014,227.64
PER,COL,1,11,2014,0.171
ARG,COL,1,11,2014,1.878
MEX,COL,1,11,2014,8.118
USA,COL,1,11,2014,10.149
CAN,COL,1,11,2015,64.286
PER,COL,1,11,2015,9.682
COL,COL,1,11,2015,284.477
CHL,COL,1,11,2015,0.106
MEX,COL,1,11,2015,7.084
ARG,COL,1,11,2015,3.068
USA,COL,1,11,2015,16.899
COL,COL,1,11,2016,173.872
CHL,COL,1,11,2016,0.097
USA,COL,1,11,2016,27.599
PER,COL,1,11,2016,9.394
ARG,COL,1,11,2016,7.725
CAN,COL,1,11,2016,63.767
MEX,COL,1,11,2016,4.906
CHL,COL,1,11,2017,0.123
ARG,COL,1,11,2017,4.806999999999999
USA,COL,1,11,2017,45.995
MEX,COL,1,11,2017,24.441
CAN,COL,1,11,2017,55.46400000000001
COL,COL,1,11,2017,257.885
PER,COL,1,11,2017,0.313
PER,COL,1,11,2018,7.661
CAN,COL,1,11,2018,52.959
BRA,COL,1,11,2018,0.0
COL,COL,1,11,2018,223.564
CHL,COL,1,11,2018,0.076
MEX,COL,1,11,2018,3.042
ARG,COL,1,11,2018,9.694
USA,COL,1,11,2018,19.545
COL,COL,1,11,2019,149.149
ARG,COL,1,11,2019,9.668
PER,COL,1,11,2019,4.266
CAN,COL,1,11,2019,57.573
CHL,COL,1,11,2019,0.136
USA,COL,1,11,2019,21.048
MEX,COL,1,11,2019,3.09
CHL,MEX,1,11,2010,0.074
MEX,MEX,1,11,2010,767.9789999999999
COL,MEX,1,11,2010,0.001
USA,MEX,1,11,2010,115.367
CAN,MEX,1,11,2010,41.269
MEX,MEX,1,11,2011,500.239
USA,MEX,1,11,2011,103.3
CHL,MEX,1,11,2011,0.896
COL,MEX,1,11,2011,0.001
CAN,MEX,1,11,2011,45.576
CAN,MEX,1,11,2012,54.779
ARG,MEX,1,11,2012,11.847
MEX,MEX,1,11,2012,1014.489
BRA,MEX,1,11,2012,0.144
CHL,MEX,1,11,2012,0.615
COL,MEX,1,11,2012,0.001
USA,MEX,1,11,2012,234.683
MEX,MEX,1,11,2013,1057.901
USA,MEX,1,11,2013,139.722
COL,MEX,1,11,2013,0.001
CAN,MEX,1,11,2013,43.407
CHL,MEX,1,11,2013,0.16
COL,MEX,1,11,2014,0.0
CHL,MEX,1,11,2014,0.037
CAN,MEX,1,11,2014,40.713
PER,MEX,1,11,2014,0.022
MEX,MEX,1,11,2014,779.984
USA,MEX,1,11,2014,100.915
USA,MEX,1,11,2015,94.935
CHL,MEX,1,11,2015,0.17
ARG,MEX,1,11,2015,0.312
CAN,MEX,1,11,2015,24.478
PER,MEX,1,11,2015,0.026
COL,MEX,1,11,2015,0.001
MEX,MEX,1,11,2015,537.13
BRA,MEX,1,11,2016,0.0
COL,MEX,1,11,2016,0.001
CAN,MEX,1,11,2016,38.303
CHL,MEX,1,11,2016,0.015
MEX,MEX,1,11,2016,600.591
ARG,MEX,1,11,2016,0.149
USA,MEX,1,11,2016,143.587
BRA,MEX,1,11,2017,0.027
CAN,MEX,1,11,2017,56.886
COL,MEX,1,11,2017,0.0
MEX,MEX,1,11,2017,768.899
CHL,MEX,1,11,2017,0.017
ARG,MEX,1,11,2017,6.805
USA,MEX,1,11,2017,154.451
COL,MEX,1,11,2018,0.0
CAN,MEX,1,11,2018,93.806
ARG,MEX,1,11,2018,3.662
MEX,MEX,1,11,2018,790.134
USA,MEX,1,11,2018,137.533
CAN,MEX,1,11,2019,27.216
MEX,MEX,1,11,2019,564.756
USA,MEX,1,11,2019,115.289
CHL,MEX,1,11,2019,0.087
USA,PER,1,11,2010,16.229
ARG,PER,1,11,2010,0.023
CHL,PER,1,11,2010,0.01
CAN,PER,1,11,2010,27.136
MEX,PER,1,11,2010,0.998
PER,PER,1,11,2010,159.727
ARG,PER,1,11,2011,0.536
CAN,PER,1,11,2011,31.119
PER,PER,1,11,2011,146.861
USA,PER,1,11,2011,22.786
CHL,PER,1,11,2011,0.07
MEX,PER,1,11,2011,1.568
CHL,PER,1,11,2012,0.032
PER,PER,1,11,2012,220.396
ARG,PER,1,11,2012,0.395
CAN,PER,1,11,2012,34.65
MEX,PER,1,11,2012,3.753
USA,PER,1,11,2012,22.718
USA,PER,1,11,2013,23.707
MEX,PER,1,11,2013,3.879
CAN,PER,1,11,2013,27.17
CHL,PER,1,11,2013,0.021
PER,PER,1,11,2013,231.44
ARG,PER,1,11,2013,0.172
PER,PER,1,11,2014,219.029
CAN,PER,1,11,2014,33.292
CHL,PER,1,11,2014,0.018
MEX,PER,1,11,2014,5.857
ARG,PER,1,11,2014,0.057
USA,PER,1,11,2014,21.15
CAN,PER,1,11,2015,37.318
ARG,PER,1,11,2015,1.386
CHL,PER,1,11,2015,0.023
MEX,PER,1,11,2015,7.746
PER,PER,1,11,2015,189.26
USA,PER,1,11,2015,23.645
CAN,PER,1,11,2016,27.37
PER,PER,1,11,2016,172.941
CHL,PER,1,11,2016,0.02
USA,PER,1,11,2016,31.094
MEX,PER,1,11,2016,11.441
ARG,PER,1,11,2016,0.279
ARG,PER,1,11,2017,1.65
PER,PER,1,11,2017,194.052
CHL,PER,1,11,2017,0.009
CAN,PER,1,11,2017,41.913
MEX,PER,1,11,2017,11.835
USA,PER,1,11,2017,42.737
CAN,PER,1,11,2018,31.078
USA,PER,1,11,2018,28.522
ARG,PER,1,11,2018,0.744
MEX,PER,1,11,2018,13.043
CHL,PER,1,11,2018,0.008
PER,PER,1,11,2018,201.407
CHL,PER,1,11,2019,0.008
ARG,PER,1,11,2019,0.529
MEX,PER,1,11,2019,5.558999999999999
CAN,PER,1,11,2019,26.873
USA,PER,1,11,2019,21.376
PER,PER,1,11,2019,199.498
CAN,USA,1,11,2010,73.564
MEX,USA,1,11,2010,39.487
PER,USA,1,11,2010,4.300000000000001
COL,USA,1,11,2010,0.79
USA,USA,1,11,2010,639.069
CHL,USA,1,11,2010,1.594
ARG,USA,1,11,2010,2.999
BRA,USA,1,11,2010,0.332
MEX,USA,1,11,2011,27.68
CAN,USA,1,11,2011,108.001
PER,USA,1,11,2011,8.745
ARG,USA,1,11,2011,4.567
BRA,USA,1,11,2011,0.191
USA,USA,1,11,2011,475.879
COL,USA,1,11,2011,1.003
CHL,USA,1,11,2011,3.358
BRA,USA,1,11,2012,0.69
ARG,USA,1,11,2012,3.99
